,block_tract,points,Population,Area,AllRaces,Black,Households,NonfamilyHouseholds,RelNonrel,Nonrelatives,AllRaceCounts,MixedRace,OccupiedHousing,RentedHouseholds
83,0470519.002,"[[-73.95434, 40.714072], [-73.954656, 40.714075], [-73.95533, 40.714073], [-73.95599399999999, 40.714092], [-73.95626899999999, 40.714158999999995], [-73.95822299999999, 40.715374], [-73.95762599999999, 40.715927], [-73.957031, 40.716483], [-73.956439, 40.717031999999996], [-73.953865, 40.715433], [-73.952793, 40.714763], [-73.953411, 40.714220999999995], [-73.953583, 40.71407], [-73.95434, 40.714072]]",1060,         82585,1092,21,1060,627,546,198,1060,29,546,456
84,0470519.003,"[[-73.95533, 40.714073], [-73.954656, 40.714075], [-73.95434, 40.714072], [-73.95506499999999, 40.712866], [-73.95547599999999, 40.712266], [-73.95680999999999, 40.712756], [-73.958342, 40.713305999999996], [-73.959797, 40.713887], [-73.959486, 40.714192], [-73.959277, 40.71439], [-73.95822299999999, 40.715374], [-73.95626899999999, 40.714158999999995], [-73.95599399999999, 40.714092], [-73.95533, 40.714073]]",1050,         72264,1095,38,1050,640,507,205,1050,43,507,444
85,0470523.003,"[[-73.959064, 40.712165999999996], [-73.959533, 40.711424], [-73.959943, 40.710786999999996], [-73.960388, 40.710056], [-73.961238, 40.710234], [-73.962, 40.710432999999995], [-73.961421, 40.711349], [-73.961029, 40.711968999999996], [-73.960561, 40.712713], [-73.959064, 40.712165999999996]]",1214,         38048,1260,70,1214,415,454,163,1214,44,454,409
86,0470525.002,"[[-73.96114399999999, 40.707524], [-73.962131, 40.707623], [-73.962743, 40.707685], [-73.96257299999999, 40.708535], [-73.962414, 40.709351999999996], [-73.960825, 40.709168999999996], [-73.960984, 40.708357], [-73.96114399999999, 40.707524]]",1329,         25272,1347,49,1329,145,387,35,1329,17,387,368
87,0470527.004,"[[-73.95698, 40.708906], [-73.956305, 40.708673999999995], [-73.955119, 40.708265999999995], [-73.953606, 40.707744999999996], [-73.954017, 40.70708], [-73.956724, 40.70801], [-73.957353, 40.708231999999995], [-73.957904, 40.708427], [-73.957488, 40.70908], [-73.95698, 40.708906]]",905,         29532,950,78,905,295,314,119,905,44,314,306
88,0470533.004,"[[-73.95633699999999, 40.705439], [-73.955704, 40.704876], [-73.955074, 40.704312], [-73.956985, 40.703075], [-73.958244, 40.704203], [-73.95633699999999, 40.705439]]",1561,         34851,1568,7,1561,85,433,7,1561,6,433,356
89,0470535.001,"[[-73.959509, 40.705332], [-73.960138, 40.705898], [-73.96076699999999, 40.706464], [-73.959395, 40.707352], [-73.958456, 40.707252], [-73.95855, 40.706880999999996], [-73.959155, 40.705501999999996], [-73.959338, 40.705180999999996], [-73.959509, 40.705332]]",1408,         24664,1421,12,1408,74,364,15,1408,12,364,330
90,0470543.002,"[[-73.969728, 40.697804], [-73.965774, 40.697635999999996], [-73.962839, 40.698039], [-73.964551, 40.696107], [-73.965434, 40.695941], [-73.96638899999999, 40.69581], [-73.968384, 40.695931], [-73.96937199999999, 40.695954], [-73.969728, 40.697804]]",320,        101851,347,34,320,192,178,57,320,24,178,178
91,0470545.003,"[[-73.967289, 40.707001999999996], [-73.965932, 40.707243999999996], [-73.964849, 40.707454], [-73.964393, 40.707056], [-73.965672, 40.706202999999995], [-73.965093, 40.705633999999996], [-73.965285, 40.705498999999996], [-73.965541, 40.705334], [-73.966325, 40.70483], [-73.96672699999999, 40.705523], [-73.967289, 40.707001999999996]]",2033,         36069,2075,164,2033,158,618,37,2033,41,618,585
92,0470547.002,"[[-73.96432899999999, 40.708014999999996], [-73.965938, 40.708197], [-73.965801, 40.708901999999995], [-73.964185, 40.70872], [-73.96257299999999, 40.708535], [-73.962743, 40.707685], [-73.963278, 40.707729], [-73.964421, 40.707533999999995], [-73.96432899999999, 40.708014999999996]]",1456,         25950,1468,28,1456,92,326,25,1456,11,326,282
93,0470551.002,"[[-73.962552, 40.712526], [-73.962081, 40.713269], [-73.961287, 40.714501999999996], [-73.959797, 40.713887], [-73.960561, 40.712713], [-73.961029, 40.711968999999996], [-73.962552, 40.712526]]",1196,         34304,1281,113,1196,516,548,152,1196,78,548,513
94,0470561.003,"[[-73.952412, 40.728418], [-73.951821, 40.727384], [-73.950875, 40.725721], [-73.951736, 40.725435999999995], [-73.952597, 40.725152], [-73.95354499999999, 40.726814], [-73.954137, 40.727848], [-73.953273, 40.728133], [-73.952412, 40.728418]]",811,         51825,849,11,811,337,363,103,811,30,363,313
95,0470563.003,"[[-73.958175, 40.733426], [-73.958292, 40.734134999999995], [-73.95840799999999, 40.734843999999995], [-73.955074, 40.73516], [-73.954959, 40.734449], [-73.954843, 40.73374], [-73.958175, 40.733426]]",1146,         45050,1192,53,1146,504,502,162,1146,40,502,442
96,0470565.002,"[[-73.954379, 40.730906999999995], [-73.957711, 40.730588999999995], [-73.957943, 40.732009], [-73.95460899999999, 40.732324], [-73.954379, 40.730906999999995]]",1149,         45035,1193,20,1149,572,545,175,1149,38,545,444
97,0470569.002,"[[-73.953442, 40.724872999999995], [-73.952597, 40.725152], [-73.951736, 40.725435999999995], [-73.950788, 40.723772], [-73.951646, 40.723486], [-73.952494, 40.723205], [-73.954183, 40.722636], [-73.954776, 40.72246], [-73.956273, 40.723389999999995], [-73.953442, 40.724872999999995]]",784,         80579,809,5,784,346,369,109,784,25,369,274
98,0470571.001,"[[-73.947544, 40.726822], [-73.94587899999999, 40.727354], [-73.945678, 40.727024], [-73.94543, 40.725518], [-73.945773, 40.725432], [-73.947425, 40.724885], [-73.948373, 40.726548], [-73.947544, 40.726822]]",1235,         42523,1255,10,1235,491,580,152,1235,19,580,477
99,0470571.003,"[[-73.949083, 40.724336], [-73.947425, 40.724885], [-73.946275, 40.722863], [-73.949078, 40.722539999999995], [-73.949924, 40.724056], [-73.949083, 40.724336]]",1034,         49290,1048,7,1034,470,498,137,1034,14,498,390
100,0470575.002,"[[-73.95460899999999, 40.732324], [-73.95472699999999, 40.733031], [-73.954843, 40.73374], [-73.952259, 40.733988], [-73.952012, 40.732572], [-73.95460899999999, 40.732324]]",1046,         35026,1099,34,1046,400,472,132,1046,49,472,422
101,0471237.001,"[[-73.95799699999999, 40.694365999999995], [-73.959311, 40.694215], [-73.96015799999999, 40.694117], [-73.961051, 40.698326], [-73.95885799999999, 40.698676999999996], [-73.95799699999999, 40.694365999999995]]",1267,         89464,1300,71,1267,100,275,45,1267,33,275,214
102,0471237.002,"[[-73.956581, 40.696784], [-73.956143, 40.694579], [-73.95799699999999, 40.694365999999995], [-73.95885799999999, 40.698676999999996], [-73.95702, 40.698974], [-73.956581, 40.696784]]",2618,         77467,2659,85,2618,100,527,36,2618,38,527,438
103,0471237.003,"[[-73.956581, 40.696784], [-73.95702, 40.698974], [-73.95336999999999, 40.699405], [-73.952925, 40.697204], [-73.952489, 40.695004], [-73.954307, 40.694790999999995], [-73.955197, 40.694688], [-73.956143, 40.694579], [-73.956581, 40.696784]]",2123,        154429,2157,96,2123,148,456,51,2123,34,456,350
104,0610098.006,"[[-73.967607, 40.756132], [-73.967152, 40.756766], [-73.964786, 40.755756], [-73.96524, 40.75513], [-73.965696, 40.754504999999995], [-73.968065, 40.755503999999995], [-73.967607, 40.756132]]",1582,         36469,1624,33,1582,942,1026,139,1582,37,1026,784
105,0610098.007,"[[-73.96852, 40.754877], [-73.968065, 40.755503999999995], [-73.965696, 40.754504999999995], [-73.966157, 40.753878], [-73.96852, 40.754877]]",831,         18202,845,18,831,525,581,64,831,13,581,463
107,0610099.001,"[[-74.00596, 40.745231], [-74.006385, 40.744645999999996], [-74.006811, 40.744060999999995], [-74.007238, 40.743469999999995], [-74.00820499999999, 40.742143999999996], [-74.00881, 40.742377999999995], [-74.009331, 40.742571999999996], [-74.01228499999999, 40.74387], [-74.009456, 40.743521], [-74.00876099999999, 40.746674999999996], [-74.011403, 40.747991999999996], [-74.00861499999999, 40.747679], [-74.009996, 40.74893], [-74.008218, 40.753059], [-74.003714, 40.75958], [-74.004913, 40.76045], [-74.003427, 40.759968], [-74.00294199999999, 40.759730999999995], [-73.99866899999999, 40.757706], [-73.997306, 40.75711], [-73.99820799999999, 40.755869], [-73.999143, 40.754585], [-73.999633, 40.753918], [-74.00052699999999, 40.752688], [-74.00094299999999, 40.752105], [-74.00143, 40.751445], [-74.002785, 40.749592], [-74.003236, 40.748974], [-74.00368399999999, 40.748355], [-74.00394399999999, 40.747997], [-74.00416799999999, 40.74769], [-74.00465299999999, 40.747023], [-74.005107, 40.746401999999996], [-74.005535, 40.745816], [-74.00596, 40.745231]]",1945,       1007102,2015,196,1945,1057,1091,220,1945,67,1091,729
108,0610100.001,"[[-73.971451, 40.757749], [-73.97282, 40.75587], [-73.97443899999999, 40.756555999999996], [-73.971696, 40.760312], [-73.971243, 40.760937], [-73.969625, 40.760251], [-73.971451, 40.757749]]",594,         86975,603,54,594,243,288,43,594,9,288,130
109,0610102.001,"[[-73.971696, 40.760312], [-73.97443899999999, 40.756555999999996], [-73.977655, 40.757912], [-73.976744, 40.759164999999996], [-73.97537299999999, 40.76104], [-73.974915, 40.761666999999996], [-73.974457, 40.762293], [-73.972852, 40.761614], [-73.971243, 40.760937], [-73.971696, 40.760312]]",230,        172891,238,24,230,87,117,12,230,8,117,60
112,0610106.023,"[[-73.959722, 40.758663], [-73.958356, 40.760539], [-73.957888, 40.761175], [-73.956519, 40.760569], [-73.956454, 40.760535], [-73.956126, 40.760401], [-73.958207, 40.758528], [-73.95859899999999, 40.758133], [-73.95872899999999, 40.758165999999996], [-73.95907199999999, 40.758398], [-73.959722, 40.758663]]",1030,         44851,1064,16,1030,265,437,74,1030,34,437,436
113,0610108.003,"[[-73.965293, 40.759308], [-73.964503, 40.758973999999995], [-73.962925, 40.758309], [-73.96341199999999, 40.757636999999995], [-73.965783, 40.758632], [-73.965293, 40.759308]]",1415,         19535,1429,16,1415,657,833,96,1415,14,833,553
114,0610110.002,"[[-73.962515, 40.763113], [-73.962974, 40.762487], [-73.965214, 40.763432], [-73.964755, 40.764058], [-73.962515, 40.763113]]",851,         17215,863,9,851,430,520,63,851,12,520,423
115,0610110.005,"[[-73.960607, 40.761488], [-73.962974, 40.762487], [-73.962515, 40.763113], [-73.96015, 40.762115], [-73.960607, 40.761488]]",727,         18187,745,13,727,455,460,93,727,17,460,367
116,0610111.002,"[[-73.99667199999999, 40.755215], [-73.99535399999999, 40.754688], [-73.99581599999999, 40.754056999999996], [-73.996304, 40.753389], [-73.999143, 40.754585], [-73.99820799999999, 40.755869], [-73.99667199999999, 40.755215]]",997,         44837,1044,147,997,672,667,88,997,41,667,541
117,0610112.031,"[[-73.969625, 40.760251], [-73.969132, 40.760929], [-73.968187, 40.762226999999996], [-73.966583, 40.761551999999995], [-73.967533, 40.760255], [-73.968024, 40.759578], [-73.969625, 40.760251]]",881,         38738,895,17,881,468,540,84,881,14,540,414
118,0610114.011,"[[-73.97004199999999, 40.765467], [-73.969585, 40.766090999999996], [-73.967974, 40.765412999999995], [-73.968431, 40.764787999999996], [-73.96888899999999, 40.764161], [-73.969337, 40.763546999999996], [-73.96980099999999, 40.762913999999995], [-73.971411, 40.763588], [-73.970957, 40.764216], [-73.97004199999999, 40.765467]]",855,         49390,867,17,855,274,462,37,855,12,462,249
119,0610115.001,"[[-73.991177, 40.75533], [-73.991633, 40.754706999999996], [-73.994468, 40.755908999999996], [-73.992633, 40.75843], [-73.989791, 40.757234], [-73.990276, 40.756567], [-73.991177, 40.75533]]",1263,         87827,1305,68,1263,730,739,169,1263,41,739,433
121,0610121.001,"[[-73.989297, 40.757906999999996], [-73.989791, 40.757234], [-73.992633, 40.75843], [-73.99213999999999, 40.759102999999996], [-73.99168499999999, 40.759729], [-73.98884199999999, 40.758533], [-73.989297, 40.757906999999996]]",1517,         45264,1609,192,1517,1019,943,230,1517,83,943,911
122,0610121.006,"[[-73.99123, 40.760354], [-73.99407, 40.761551999999995], [-73.99360899999999, 40.762184], [-73.990764, 40.760988], [-73.99123, 40.760354]]",897,         22089,927,30,897,620,564,132,897,29,564,442
123,0610125.001,"[[-73.981341, 40.758645], [-73.98225599999999, 40.757387], [-73.985085, 40.758589], [-73.985322, 40.758686999999995], [-73.984464, 40.760773], [-73.986561, 40.76166], [-73.986104, 40.76229], [-73.983263, 40.761094], [-73.980426, 40.759899], [-73.980886, 40.75927], [-73.981341, 40.758645]]",1076,        121011,1123,54,1076,679,656,170,1076,43,656,636
124,0610127.003,"[[-73.989863, 40.762235], [-73.99031599999999, 40.761606], [-73.990764, 40.760988], [-73.99360899999999, 40.762184], [-73.993156, 40.762806], [-73.992701, 40.763431], [-73.989863, 40.762235]]",1913,43361,1999,229,1913,1085,1025,256,1913,85,1025,857
125,0610133.003,"[[-73.988491, 40.764109999999995], [-73.988947, 40.763486], [-73.991788, 40.764683999999995], [-73.991333, 40.76531], [-73.990876, 40.765934], [-73.98803199999999, 40.764737], [-73.988491, 40.764109999999995]]",1296,43594,1377,77,1296,807,745,199,1296,76,745,725
126,0610135.002,"[[-73.99080099999999, 40.76754], [-73.989964, 40.767188], [-73.990422, 40.766560999999996], [-73.990876, 40.765934], [-73.991333, 40.76531], [-73.991788, 40.764683999999995], [-73.992345, 40.764919], [-73.996493, 40.766684999999995], [-73.996034, 40.767303], [-73.995629, 40.767953999999996], [-73.994688, 40.769219], [-73.99280499999999, 40.768381999999995], [-73.99080099999999, 40.76754]]",2905,145544,3069,353,2905,1176,1558,221,2905,149,1558,1549
127,0610137.001,"[[-73.976703, 40.764996], [-73.97954399999999, 40.766197], [-73.97907599999999, 40.766875999999996], [-73.97623399999999, 40.765675], [-73.976703, 40.764996]]",1081,23366,1099,12,1081,533,705,61,1081,18,705,390
128,0610137.004,"[[-73.982152, 40.767680999999996], [-73.98181799999999, 40.76761], [-73.981634, 40.767645], [-73.98151, 40.767703999999995], [-73.98136199999999, 40.767837], [-73.97907599999999, 40.766875999999996], [-73.97954399999999, 40.766197], [-73.980036, 40.765521], [-73.981848, 40.766287], [-73.982877, 40.766715], [-73.98237999999999, 40.7674], [-73.982152, 40.767680999999996]]",1199,44693,1226,24,1199,490,717,54,1199,25,717,496
130,0610002.012,"[[-73.985058, 40.713077999999996], [-73.984855, 40.711712999999996], [-73.984701, 40.710684], [-73.984662, 40.710518], [-73.98454699999999, 40.709495], [-73.98654599999999, 40.709297], [-73.986601, 40.710294], [-73.98674199999999, 40.711535999999995], [-73.986926, 40.712903], [-73.985058, 40.713077999999996]]",2070,         65323,2170,444,2070,197,736,37,2070,92,736,736
131,0610002.023,"[[-73.983615, 40.711326], [-73.983882, 40.713201], [-73.98231899999999, 40.713387999999995], [-73.982052, 40.711428], [-73.983615, 40.711326]]",1702,         28455,1784,350,1702,374,804,57,1702,79,804,800
133,0610006.004,"[[-73.99012499999999, 40.713381999999996], [-73.987062, 40.713637999999996], [-73.986926, 40.712903], [-73.989971, 40.712646], [-73.99012499999999, 40.713381999999996]]",1586,         21493,1603,31,1586,180,375,92,1586,15,375,364
134,0610007.001,"[[-74.007531, 40.702596], [-74.00798, 40.703188999999995], [-74.009103, 40.704193], [-74.009866, 40.705797], [-74.012508, 40.706767], [-74.01194699999999, 40.707451999999996], [-74.011703, 40.707755999999996], [-74.011012, 40.708594], [-74.010542, 40.709154], [-74.00966, 40.708756], [-74.009371, 40.708614], [-74.008269, 40.707722], [-74.007459, 40.707218999999995], [-74.00474899999999, 40.705231999999995], [-74.004569, 40.705152999999996], [-74.007531, 40.702596]]",8109,        236665,8398,362,8109,5404,4837,1399,8109,270,4837,4099
135,0610008.002,"[[-73.994361, 40.712308], [-73.99694699999999, 40.712072], [-73.997117, 40.712799], [-73.99445899999999, 40.713021], [-73.994361, 40.712308]]",1658,         18003,1667,1,1658,217,521,74,1658,9,521,453
136,0610008.004,"[[-73.995402, 40.711489], [-73.995192, 40.710392999999996], [-73.996444, 40.710198999999996], [-73.996782, 40.711363999999996], [-73.995402, 40.711489]]",1720,         14371,1742,50,1720,339,787,43,1720,22,787,785
137,0610009.001,"[[-74.012508, 40.706767], [-74.009866, 40.705797], [-74.009103, 40.704193], [-74.00798, 40.703188999999995], [-74.007531, 40.702596], [-74.00606599999999, 40.701359], [-74.007963, 40.702245], [-74.012458, 40.6997], [-74.013583, 40.700371], [-74.014259, 40.704556], [-74.012508, 40.706767]]",731,        277076,757,35,731,423,386,112,731,26,386,345
139,0610013.002,"[[-74.016454, 40.705093999999995], [-74.016071, 40.706295999999995], [-74.015496, 40.707699], [-74.014698, 40.707404], [-74.014382, 40.708224], [-74.013592, 40.707968], [-74.012992, 40.709354], [-74.011012, 40.708594], [-74.011703, 40.707755999999996], [-74.01194699999999, 40.707451999999996], [-74.012508, 40.706767], [-74.014259, 40.704556], [-74.015317, 40.70467], [-74.016542, 40.704733], [-74.016454, 40.705093999999995]]",2412,        120993,2492,107,2412,1534,1522,326,2412,76,1522,1219
140,0610014.022,"[[-73.984072, 40.717262], [-73.98453599999999, 40.716394], [-73.985013, 40.715438], [-73.985867, 40.715697], [-73.986721, 40.715952], [-73.98577399999999, 40.717725], [-73.985074, 40.719083], [-73.983395, 40.718571], [-73.983995, 40.717414], [-73.984072, 40.717262]]",1477,         57144,1549,194,1477,407,644,86,1477,63,644,616
143,0610016.002,"[[-73.993095, 40.717922], [-73.99222, 40.717658], [-73.991422, 40.717417999999995], [-73.992014, 40.716235], [-73.9937, 40.716747999999995], [-73.993095, 40.717922]]",1301,         21447,1317,52,1301,178,431,51,1301,16,431,424
144,0610018.001,"[[-73.990233, 40.718123999999996], [-73.98947299999999, 40.717893], [-73.98787899999999, 40.717408999999996], [-73.988367, 40.716446], [-73.989155, 40.716708], [-73.98995099999999, 40.716972], [-73.990703, 40.717200999999996], [-73.991422, 40.717417999999995], [-73.990974, 40.718348], [-73.990233, 40.718123999999996]]",1268,         31191,1311,83,1268,357,511,100,1268,39,511,502
145,0610018.004,"[[-73.99050299999999, 40.719248], [-73.991283, 40.719485], [-73.992161, 40.719749], [-73.991506, 40.721028], [-73.990629, 40.720766], [-73.989857, 40.720532999999996], [-73.99050299999999, 40.719248]]",1102,         22927,1122,140,1102,269,368,78,1102,19,368,334
